date	location	variant	median_ga	median_freq	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-01-29	California	Omicron 21L	1.2593955	0.013171177	1.3498254	1.1777452	1.3166226	1.2053487	1.2895436	1.2295263
2022-01-30	California	Omicron 21L	1.2675961	0.013925267	1.3566504	1.1886655	1.3234966	1.2141861	1.2978932	1.2390854
2022-01-31	California	Omicron 21L	1.2774404	0.014786728	1.3671345	1.1984373	1.3330437	1.2237175	1.3071234	1.2484629
2022-02-01	California	Omicron 21L	1.2885013	0.015707895	1.3765616	1.2054813	1.3447788	1.2327957	1.3181932	1.2587451
2022-02-02	California	Omicron 21L	1.2999153	0.016695276	1.3857176	1.2139064	1.3564789	1.241858	1.3303525	1.2687533
2022-02-03	California	Omicron 21L	1.310785	0.017773494	1.4010179	1.2246017	1.3692356	1.2517488	1.3425949	1.2782617
2022-02-04	California	Omicron 21L	1.3216224	0.018993951	1.4145663	1.2338887	1.3823386	1.2610017	1.3547375	1.2889988
2022-02-05	California	Omicron 21L	1.3333137	0.020320024	1.4262061	1.2430687	1.3951032	1.2713044	1.3662245	1.2994714
2022-02-06	California	Omicron 21L	1.3446659	0.021783415	1.4362445	1.2525579	1.4054983	1.2819268	1.37802	1.3104388
2022-02-07	California	Omicron 21L	1.3549435	0.023393162	1.4459349	1.2624167	1.4153237	1.2932463	1.3873127	1.3212485
2022-02-08	California	Omicron 21L	1.3649497	0.025162509	1.4530797	1.2744333	1.4245892	1.3043313	1.396461	1.332155
2022-02-09	California	Omicron 21L	1.3739877	0.027113354	1.4606013	1.2868024	1.4315921	1.3153739	1.4040884	1.3430955
2022-02-10	California	Omicron 21L	1.3825629	0.029265363	1.4671068	1.2993424	1.4389453	1.3266886	1.4124159	1.3533517
2022-02-11	California	Omicron 21L	1.3912511	0.031644516	1.4728537	1.3126615	1.4440522	1.3382374	1.4192935	1.3632884
2022-02-12	California	Omicron 21L	1.3991641	0.034231104	1.4760954	1.3244977	1.4489661	1.349243	1.4256684	1.3726182
2022-02-13	California	Omicron 21L	1.4070904	0.037087046	1.4821603	1.3358712	1.454034	1.3595661	1.4317658	1.3816466
2022-02-14	California	Omicron 21L	1.4140482	0.04027929	1.4877269	1.3453279	1.4601768	1.3672974	1.4388552	1.3904881
2022-02-15	California	Omicron 21L	1.4215941	0.043778673	1.4944041	1.3533069	1.4669673	1.3749995	1.4452918	1.3981441
2022-02-16	California	Omicron 21L	1.4284749	0.04765126	1.5027276	1.3593501	1.4752966	1.3812355	1.4522166	1.4042518
2022-02-17	California	Omicron 21L	1.4352454	0.051898494	1.5116187	1.3639592	1.4831338	1.3887432	1.4595112	1.4098868
2022-02-18	California	Omicron 21L	1.4410095	0.05657376	1.51886	1.3675629	1.490918	1.3929292	1.4679009	1.4156028
2022-02-19	California	Omicron 21L	1.4470975	0.061699986	1.528613	1.3725084	1.4994555	1.3967812	1.4752104	1.4212766
2022-02-20	California	Omicron 21L	1.4539258	0.067264386	1.5380034	1.3763746	1.5088292	1.4011714	1.4829876	1.4264485
2022-02-21	California	Omicron 21L	1.4599938	0.07336919	1.5468061	1.3808897	1.5166945	1.4061028	1.489326	1.4314442
2022-02-22	California	Omicron 21L	1.4660064	0.080045655	1.5552632	1.3869572	1.523693	1.4111032	1.4953436	1.4368485
2022-02-23	California	Omicron 21L	1.4726908	0.08744997	1.5596446	1.3921154	1.5289893	1.4177673	1.5014999	1.443619
2022-02-24	California	Omicron 21L	1.4785829	0.095554456	1.5623101	1.4013869	1.5344926	1.4261334	1.5069541	1.450967
2022-02-25	California	Omicron 21L	1.4845831	0.104402624	1.5646856	1.409798	1.537895	1.4340878	1.5120709	1.4578454
2022-02-26	California	Omicron 21L	1.4909048	0.114165105	1.5667921	1.4192135	1.5415686	1.4424455	1.5166645	1.4652929
2022-02-27	California	Omicron 21L	1.4970375	0.12473303	1.568611	1.4286722	1.5445093	1.4512812	1.521106	1.4728814
2022-02-28	California	Omicron 21L	1.5023534	0.13622546	1.570449	1.4389169	1.546889	1.4597881	1.525188	1.4803725
2022-03-01	California	Omicron 21L	1.5082207	0.14865732	1.5731168	1.4478647	1.5506463	1.4682164	1.5296067	1.487585
2022-03-02	California	Omicron 21L	1.514096	0.1623174	1.5775846	1.4536111	1.5541244	1.4738649	1.5336788	1.4929633
2022-03-03	California	Omicron 21L	1.518805	0.17703184	1.5830626	1.4566958	1.5586151	1.4796025	1.5395092	1.4981127
2022-03-04	California	Omicron 21L	1.5230262	0.19295436	1.5891297	1.4605894	1.5647373	1.4820381	1.5456262	1.5022084
2022-03-05	California	Omicron 21L	1.527411	0.2100471	1.595656	1.4616019	1.5712621	1.4839593	1.551306	1.5054032
2022-03-06	California	Omicron 21L	1.5314507	0.22828674	1.6033803	1.4624065	1.5781572	1.484412	1.555618	1.5080098
2022-03-07	California	Omicron 21L	1.53469	0.24774824	1.6115078	1.4617741	1.5834361	1.4857051	1.5608087	1.5091789
2022-03-08	California	Omicron 21L	1.5376129	0.26856226	1.6182978	1.4619368	1.5885761	1.4872509	1.5648975	1.511298
2022-03-09	California	Omicron 21L	1.5396212	0.29055256	1.6231318	1.4618986	1.5923977	1.4878174	1.568113	1.51314
2022-03-10	California	Omicron 21L	1.5406259	0.31362185	1.6254207	1.46114	1.5943485	1.4889334	1.5698341	1.5146263
2022-03-11	California	Omicron 21L	1.5417721	0.33765328	1.6252745	1.4630167	1.5965831	1.4895239	1.5702342	1.5153159
2022-03-12	California	Omicron 21L	1.5419495	0.36277032	1.6226152	1.4651912	1.5956516	1.4916414	1.570084	1.5156835
2022-03-13	California	Omicron 21L	1.5410702	0.38885388	1.6193365	1.4673424	1.5936067	1.4925696	1.5683589	1.5159644
2022-03-14	California	Omicron 21L	1.5401058	0.41507882	1.6178302	1.4669747	1.5922397	1.492211	1.5666946	1.514503
2022-03-15	California	Omicron 21L	1.5379086	0.44149125	1.6193042	1.4637588	1.5900478	1.4901556	1.5652108	1.5128188
2022-03-16	California	Omicron 21L	1.5349317	0.4682632	1.6214314	1.4588666	1.5892693	1.4842564	1.5634656	1.5088723
2022-03-17	California	Omicron 21L	1.5321985	0.4952051	1.6214185	1.4512659	1.5893581	1.47771	1.5618904	1.503257
2022-03-18	California	Omicron 21L	1.5283544	0.52166164	1.6257042	1.4384825	1.5926005	1.4679163	1.5602347	1.4970087
2022-03-19	California	Omicron 21L	1.5231609	0.5481074	1.6303067	1.4243532	1.5930686	1.455993	1.5592753	1.4882717
2022-03-20	California	Omicron 21L	1.5176041	0.573985	1.636735	1.4066241	1.5953089	1.444116	1.5582776	1.4783818
2022-03-21	California	Omicron 21L	1.5120335	0.5991516	1.6435739	1.3863426	1.5979458	1.4289604	1.5578464	1.4676368
2022-03-22	California	Omicron 21L	1.5044136	0.62357724	1.6523806	1.3661711	1.6003741	1.4126468	1.556046	1.4555514
2022-03-23	California	Omicron 21L	1.4967326	0.64698035	1.6669706	1.3453535	1.6070503	1.3949509	1.5550246	1.4414787
2022-03-24	California	Omicron 21L	1.4854226	0.6696445	1.682719	1.3171678	1.6127636	1.3735684	1.5541784	1.425549
2022-03-25	California	Omicron 21L	1.4756575	0.6910095	1.7049482	1.2880796	1.6254225	1.3485693	1.5533743	1.4075514
2022-03-26	California	Omicron 21L	1.4653776	0.7115159	1.7360129	1.2476801	1.6426748	1.3207549	1.5545272	1.3876503
2022-03-27	California	Omicron 21L	1.4522941	0.73066187	1.7763659	1.2057996	1.6590769	1.2860543	1.5588056	1.36585
2022-03-28	California	Omicron 21L	1.4399402	0.7490699	1.830343	1.1583872	1.6840616	1.2461724	1.5608742	1.3409252
2022-03-29	California	Omicron 21L	1.4264655	0.765888	1.8872846	1.1033323	1.7168847	1.2065662	1.5645254	1.3119663
2022-03-30	California	Omicron 21L	1.4143729	0.7815198	1.9522642	1.0523864	1.7510175	1.1628451	1.5728472	1.2780993
2022-03-31	California	Omicron 21L	1.4036615	0.795941	2.0355053	0.99088985	1.7912338	1.1155463	1.5846374	1.2450205
2022-04-01	California	Omicron 21L	1.3885905	0.80951494	2.1142786	0.9323599	1.8377923	1.0686597	1.6006402	1.2117432
2022-04-02	California	Omicron 21L	1.3778453	0.82109416	2.2231004	0.8756825	1.8843714	1.0259783	1.6177306	1.1815192
2022-04-03	California	Omicron 21L	1.3663987	0.8320455	2.3310404	0.8188307	1.9429294	0.9786584	1.6291087	1.1473424
2022-04-04	California	Omicron 21L	1.3550448	0.84169275	2.472916	0.757209	2.0140233	0.9357794	1.6552328	1.1129663
2022-04-05	California	Omicron 21L	1.3438802	0.8511627	2.6297612	0.7031879	2.082402	0.88777643	1.6781683	1.0759412
2022-04-06	California	Omicron 21L	1.3341361	0.85997677	2.768891	0.65269846	2.1643891	0.845242	1.7087853	1.0435345
2022-04-07	California	Omicron 21L	1.3279479	0.8678035	2.9552758	0.6044595	2.254533	0.7928166	1.7464054	1.0103071
2022-04-08	California	Omicron 21L	1.312923	0.874663	3.1885755	0.555035	2.3645108	0.7479682	1.7882172	0.9689796
2022-04-09	California	Omicron 21L	1.3106525	0.8810165	3.5006118	0.50290084	2.477448	0.6928	1.8511636	0.9287788
2022-04-10	California	Omicron 21L	1.3042815	0.88731	3.8596523	0.44562444	2.6466024	0.64413196	1.9203088	0.8887428
2022-04-11	California	Omicron 21L	1.3096637	0.8929473	4.428413	0.39238572	2.881021	0.58660936	2.0158243	0.8463565
2022-04-12	California	Omicron 21L	1.3069608	0.8974315	5.059941	0.3352592	3.1518164	0.53372633	2.1269119	0.80443174
2021-11-15	California	other	2.3005033	0.007415304	4.544668	1.1783023	3.5848734	1.4667225	2.8983793	1.817028
2021-11-16	California	other	2.3159966	0.0073770345	4.221696	1.3080819	3.3984568	1.5667012	2.8391674	1.8865539
2021-11-17	California	other	2.2730346	0.0067284815	3.8708334	1.3827467	3.1716547	1.6116269	2.7168837	1.8983762
2021-11-18	California	other	2.1839738	0.005110854	3.519378	1.3801222	2.946872	1.6021361	2.5656183	1.8608291
2021-11-19	California	other	2.0477471	0.0034962385	3.1905742	1.3438195	2.7011793	1.5488596	2.3767552	1.7671881
2021-11-20	California	other	1.8921485	0.002699526	2.8666458	1.2746105	2.4572306	1.4475908	2.1639206	1.6482471
2021-11-21	California	other	1.7239192	0.0023796489	2.5684435	1.1856018	2.1960645	1.3371211	1.9449754	1.5100219
2021-11-22	California	other	1.546975	0.0021292735	2.2436852	1.0858089	1.9455073	1.2178856	1.7323596	1.3644071
2021-11-23	California	other	1.370876	0.0018036439	1.9436929	0.9821011	1.7034782	1.09578	1.5318224	1.2212973
2021-11-24	California	other	1.206094	0.0014201934	1.6803349	0.88167006	1.4777412	0.97780716	1.3427787	1.0839586
2021-11-25	California	other	1.0580254	0.0011224399	1.4497681	0.78988886	1.279339	0.86905295	1.168149	0.95856386
2021-11-26	California	other	0.92582315	0.0009800906	1.2387894	0.70757794	1.1037184	0.773126	1.0163088	0.8459286
2021-11-27	California	other	0.81012714	0.0009159077	1.052417	0.6354341	0.949363	0.6876556	0.88264847	0.745681
2021-11-28	California	other	0.7117597	0.00086760335	0.8994265	0.56990635	0.82161224	0.6141388	0.76815486	0.6593067
2021-11-29	California	other	0.6284112	0.0008040498	0.7710146	0.51519895	0.7149679	0.54969543	0.6723779	0.5864198
2021-11-30	California	other	0.55873895	0.0007441812	0.66991097	0.4656455	0.62718403	0.49586034	0.59317327	0.525632
2021-12-01	California	other	0.5021788	0.0007226899	0.58841765	0.42717806	0.5565849	0.4512464	0.52950776	0.47595388
2021-12-02	California	other	0.457254	0.0007376309	0.5272926	0.3942037	0.5009936	0.4153536	0.47959802	0.43575457
2021-12-03	California	other	0.42234284	0.00077229145	0.48053747	0.3685762	0.45912978	0.38736686	0.44159305	0.40472636
2021-12-04	California	other	0.39578468	0.0008092084	0.4455085	0.34841558	0.42729157	0.3649915	0.4118119	0.3799765
2021-12-05	California	other	0.3752012	0.0008492558	0.41932872	0.33299428	0.40341437	0.34785682	0.38996357	0.3611018
2021-12-06	California	other	0.36032823	0.0009020688	0.399714	0.32178152	0.3860555	0.33532622	0.3737061	0.34737724
2021-12-07	California	other	0.34999692	0.0009789153	0.386487	0.3142786	0.3739985	0.32643557	0.36232796	0.33776623
2021-12-08	California	other	0.34340358	0.0010733742	0.37812787	0.30987614	0.36639467	0.32086554	0.35509193	0.33195284
2021-12-09	California	other	0.34042662	0.0011721521	0.3743241	0.30823672	0.36262468	0.3185376	0.35185167	0.3294662
2021-12-10	California	other	0.34049463	0.0012706737	0.37455815	0.30897692	0.36219108	0.3191527	0.35172182	0.32968572
2021-12-11	California	other	0.34340852	0.0013716471	0.378081	0.3121462	0.36463693	0.32262608	0.35483432	0.3330067
2021-12-12	California	other	0.34920412	0.0014661031	0.3836821	0.31814724	0.3704396	0.32860452	0.36055174	0.33858114
2021-12-13	California	other	0.35729438	0.0015456872	0.39176142	0.32642743	0.379198	0.33712414	0.3689797	0.34665737
2021-12-14	California	other	0.3680781	0.001589818	0.4035563	0.33643916	0.39031604	0.34761915	0.37978482	0.35739946
2021-12-15	California	other	0.38133162	0.0015891227	0.41736457	0.3495294	0.40408236	0.360489	0.39324185	0.3702167
2021-12-16	California	other	0.39696303	0.0015440141	0.43397048	0.36406413	0.42021883	0.37566224	0.40915322	0.38540977
2021-12-17	California	other	0.41519195	0.0014574353	0.453925	0.38078293	0.43921453	0.3930446	0.4274621	0.40302247
2021-12-18	California	other	0.4352138	0.0013445438	0.47584385	0.40000594	0.46035323	0.41227606	0.44825602	0.42283395
2021-12-19	California	other	0.45734757	0.0012159992	0.4992982	0.4214961	0.48385644	0.43369216	0.4711082	0.44475627
2021-12-20	California	other	0.48191378	0.0010831163	0.52570325	0.44426957	0.5098224	0.45691228	0.49653107	0.4686222
2021-12-21	California	other	0.5086499	0.00095984613	0.55307615	0.46950224	0.5376833	0.48231292	0.523693	0.49452567
2021-12-22	California	other	0.53736395	0.00084587594	0.5840969	0.496725	0.56807214	0.5098865	0.55310863	0.52275646
2021-12-23	California	other	0.56816196	0.0007468915	0.6180024	0.52583975	0.60065335	0.5391285	0.5844539	0.55274403
2021-12-24	California	other	0.6011394	0.00066261884	0.6534487	0.5563345	0.6344618	0.5700864	0.61837137	0.58465886
2021-12-25	California	other	0.6357994	0.0005911849	0.69052297	0.5877093	0.6710255	0.6026226	0.654166	0.61826843
2021-12-26	California	other	0.67231166	0.0005326392	0.72925586	0.6201873	0.70880145	0.63677955	0.69106907	0.6532724
2021-12-27	California	other	0.70926607	0.00048340345	0.7697581	0.6536227	0.74849564	0.67182404	0.7298981	0.6889846
2021-12-28	California	other	0.7478572	0.00044231032	0.8118144	0.6879219	0.78988856	0.70736396	0.76917833	0.7259896
2021-12-29	California	other	0.78646123	0.0004091909	0.8548147	0.7225806	0.83175915	0.74334025	0.8093554	0.7630055
2021-12-30	California	other	0.82470715	0.00038167986	0.8963131	0.7561078	0.8732115	0.77873254	0.84938174	0.8002551
2021-12-31	California	other	0.8622066	0.0003591056	0.93821055	0.7899102	0.9136787	0.8140016	0.8887924	0.83728355
2022-01-01	California	other	0.8980288	0.0003399251	0.97774225	0.82122964	0.9532326	0.84765047	0.9271519	0.87263095
2022-01-02	California	other	0.93225825	0.00032501476	1.0160717	0.85131	0.990135	0.8797619	0.9628601	0.9053889
2022-01-03	California	other	0.96438515	0.00031225907	1.0519391	0.8801784	1.023277	0.90880185	0.9954637	0.9364897
2022-01-04	California	other	0.9923891	0.00030230917	1.0820428	0.90648854	1.0526556	0.9355498	1.0241423	0.9633699
2022-01-05	California	other	1.0162425	0.00029427314	1.106603	0.93018377	1.076184	0.9578119	1.0475183	0.9863042
2022-01-06	California	other	1.0356352	0.00028812455	1.1265482	0.9487216	1.0946105	0.97734386	1.0670886	1.0049807
2022-01-07	California	other	1.0511866	0.0002830815	1.1421224	0.9646235	1.1088536	0.99259984	1.0817624	1.0198591
2022-01-08	California	other	1.0624046	0.00027954724	1.1540383	0.9770537	1.1206266	1.0049845	1.09237	1.030752
2022-01-09	California	other	1.0706385	0.00027731096	1.1610191	0.98698646	1.1283514	1.0143034	1.100451	1.0389282
2022-01-10	California	other	1.0766144	0.00027579747	1.1645483	0.99376243	1.1331078	1.0198449	1.1056433	1.044121
2022-01-11	California	other	1.0781974	0.0002744167	1.1668239	0.99636745	1.135403	1.0231076	1.1078416	1.046521
2022-01-12	California	other	1.0785866	0.0002739973	1.1667508	0.9955567	1.1352265	1.023646	1.1071991	1.0472558
2022-01-13	California	other	1.0761216	0.00027417205	1.1654007	0.9931678	1.1340296	1.0211446	1.1054488	1.0468137
2022-01-14	California	other	1.0735703	0.0002748235	1.1636722	0.9905796	1.1312082	1.0175587	1.1027579	1.0431434
2022-01-15	California	other	1.0702279	0.0002762987	1.1596961	0.98507154	1.128831	1.0128567	1.0989184	1.0380936
2022-01-16	California	other	1.06545	0.0002776361	1.1558137	0.9794858	1.1261978	1.007353	1.0959455	1.0334853
2022-01-17	California	other	1.0605648	0.0002800729	1.1535857	0.9726248	1.1224803	1.0025865	1.0926306	1.0288404
2022-01-18	California	other	1.0568299	0.00028300675	1.1510867	0.96875954	1.1196575	0.9971777	1.0894424	1.0245117
2022-01-19	California	other	1.0538769	0.00028657023	1.1489803	0.9638617	1.1169946	0.99360275	1.0868862	1.0217631
2022-01-20	California	other	1.0517526	0.00029093598	1.1476281	0.9615902	1.1156452	0.9920842	1.0853679	1.0198693
2022-01-21	California	other	1.0517056	0.00029566372	1.1469213	0.9606708	1.1157928	0.9914615	1.0857505	1.0198774
2022-01-22	California	other	1.052851	0.00030105276	1.1469228	0.9623397	1.1177899	0.9934725	1.0878501	1.021821
2022-01-23	California	other	1.0568283	0.00030667806	1.1477778	0.9666493	1.1207492	0.99634117	1.0902059	1.0250977
2022-01-24	California	other	1.0617687	0.0003135032	1.1520249	0.97133213	1.1244363	1.0014156	1.0946082	1.0301814
2022-01-25	California	other	1.0683264	0.00032155175	1.1565328	0.97888243	1.1297228	1.0089749	1.1007068	1.0364232
2022-01-26	California	other	1.0750911	0.00033064064	1.1640575	0.98580086	1.1362746	1.0169874	1.1076859	1.0438986
2022-01-27	California	other	1.0838659	0.0003408203	1.1737628	0.9944237	1.1443853	1.0250071	1.1153895	1.0524375
2022-01-28	California	other	1.0932083	0.000352474	1.1854614	1.0032698	1.1533277	1.033952	1.1244547	1.0618161
2022-01-29	California	other	1.1035309	0.00036568486	1.1982912	1.0123948	1.163375	1.0438442	1.1349351	1.0716076
2022-01-30	California	other	1.1146939	0.00037993724	1.2100272	1.0219027	1.1755346	1.0534397	1.1456239	1.081535
2022-01-31	California	other	1.12531	0.0003960936	1.2248969	1.0318124	1.1895429	1.062694	1.1582719	1.0927619
2022-02-01	California	other	1.1369591	0.00041419058	1.2374585	1.0423713	1.2039698	1.0723107	1.1705439	1.1041301
2022-02-02	California	other	1.1494863	0.00043349256	1.2517768	1.0533943	1.2185532	1.0825313	1.1841736	1.1152228
2022-02-03	California	other	1.1621776	0.0004545102	1.2650837	1.0626577	1.2318536	1.0937396	1.1973478	1.1264164
2022-02-04	California	other	1.1743712	0.0004784966	1.2821032	1.0726409	1.2453114	1.1052285	1.2108508	1.138058
2022-02-05	California	other	1.1867679	0.0005037562	1.2974669	1.0828439	1.2576176	1.1160618	1.2231414	1.1494868
2022-02-06	California	other	1.1979856	0.0005325887	1.3126969	1.0928743	1.2695938	1.1268755	1.235165	1.1609459
2022-02-07	California	other	1.2087102	0.00056125596	1.3241899	1.1022891	1.2801334	1.1382399	1.2458086	1.1720445
2022-02-08	California	other	1.219579	0.00059453293	1.3325078	1.1129264	1.2910796	1.1484394	1.2562697	1.1830616
2022-02-09	California	other	1.2295191	0.0006293575	1.3406296	1.1242228	1.3002442	1.1589451	1.2663451	1.1932598
2022-02-10	California	other	1.2385886	0.0006674606	1.3495985	1.1351249	1.3086947	1.1690985	1.2761179	1.2040951
2022-02-11	California	other	1.2474732	0.00070862623	1.3578383	1.1453466	1.3175541	1.1794069	1.2846311	1.2136307
2022-02-12	California	other	1.2559494	0.000754116	1.3654177	1.1550897	1.3247851	1.190067	1.2927653	1.222378
2022-02-13	California	other	1.2642398	0.00080302375	1.3716205	1.1643052	1.3337904	1.1994592	1.3009483	1.2302841
2022-02-14	California	other	1.2729146	0.0008564352	1.3774852	1.1712452	1.340892	1.2081422	1.3087434	1.2375789
2022-02-15	California	other	1.280215	0.0009120108	1.3856108	1.1792072	1.3496953	1.214547	1.3164744	1.2456605
2022-02-16	California	other	1.2871635	0.0009724586	1.3922518	1.1863464	1.3578508	1.2210062	1.3235717	1.2526906
2022-02-17	California	other	1.2935915	0.0010361962	1.4004276	1.1928426	1.3650004	1.2262824	1.3306773	1.2585933
2022-02-18	California	other	1.3008515	0.0011067938	1.4099383	1.1976808	1.370842	1.2313539	1.3373686	1.2637112
2022-02-19	California	other	1.3067253	0.0011792212	1.4169654	1.2022618	1.3770453	1.235212	1.3441194	1.2690907
2022-02-20	California	other	1.3119154	0.0012565986	1.4243461	1.2051195	1.3842931	1.2392507	1.3508984	1.2738013
2022-02-21	California	other	1.3173076	0.0013383434	1.431965	1.2077942	1.3907977	1.2424589	1.3574853	1.2789205
2022-02-22	California	other	1.3217502	0.0014267869	1.4376533	1.2113911	1.3962357	1.2466962	1.3631444	1.2834691
