date	location	variant	median_R_forecast	R_forecast_upper_95	R_forecast_lower_95	R_forecast_upper_80	R_forecast_lower_80	R_forecast_upper_50	R_forecast_lower_50	median_freq
2022-07-26	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	3.8578422e-05
2022-07-27	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	3.440204e-05
2022-07-21	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.013522677
2022-07-22	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.012334411
2022-07-23	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.0112414565
2022-07-24	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.010260874
2022-07-25	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.0093351565
2022-07-26	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.008524282
2022-07-27	Brazil	Omicron 21L	0.6139312	0.9735402	0.39018106	0.8306988	0.45514372	0.7181538	0.5239938	0.007728005
2022-07-21	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.17400047
2022-07-22	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.17242809
2022-07-23	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.17074135
2022-07-24	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.16990314
2022-07-25	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.16821052
2022-07-26	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.16731398
2022-07-27	Brazil	Omicron 22A	0.85711646	1.2680568	0.5648671	1.1089594	0.65139806	0.98467994	0.7436164	0.16677657
2022-07-21	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.79314643
2022-07-22	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.79595137
2022-07-23	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.79844815
2022-07-24	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.80029577
